housing,loan,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_no job data,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education,contact_No contact data,contact_cellular,contact_telephone,month,age,balance,day_of_week,duration,campaign,pdays,previous
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,8,59,460,5,224,1,-1,0
0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,True,False,11,33,2918,20,1059,2,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,False,True,False,8,34,661,5,245,2,183,10
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,False,True,False,9,50,6574,8,495,1,92,3
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1,False,True,False,1,59,4198,14,309,1,91,10
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,False,True,8,33,432,20,588,6,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,3,47,288,31,193,1,181,1
1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,True,False,5,57,179,15,67,1,368,2
1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,7,55,141,28,154,5,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,11,47,0,10,213,1,190,1
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,3,36,495,12,213,3,182,6
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,8,41,-832,6,226,5,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,5,29,559,18,6,4,-1,0
0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3,False,True,False,6,27,147,22,111,5,-1,0
0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,6,53,104,5,701,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2,False,True,False,9,51,1416,9,345,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,True,False,5,34,279,7,208,1,357,1
0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2,True,False,False,6,57,204,6,97,5,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,8,37,62,2,428,2,272,8
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,41,598,12,69,3,364,11
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,True,False,7,35,484,8,344,1,87,3
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,5,48,505,7,113,2,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,True,False,4,59,363,30,400,1,-1,0
0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,False,True,7,46,-160,25,93,11,-1,0
1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,11,48,104,18,55,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,7,37,2580,18,300,3,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,True,False,1,32,317,29,452,2,253,2
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,36,495,5,157,3,97,2
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,False,True,11,29,572,8,319,1,-1,0
1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,False,True,False,2,37,349,2,165,1,-1,0
1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3,True,False,False,5,33,4958,20,434,1,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,False,True,False,4,38,69,17,140,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,False,True,False,9,55,2693,22,182,1,184,7
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,5,52,388,25,272,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,True,False,False,9,26,4,7,8,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,False,False,True,5,34,174,11,259,4,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,False,True,False,9,73,739,11,210,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,58,5942,12,64,2,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,False,True,False,8,37,0,28,76,1,-1,0
0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,7,45,373,18,274,3,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,False,True,False,2,29,673,9,835,3,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2,False,True,False,8,30,46,20,93,4,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,False,True,False,8,48,434,13,183,1,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,40,3126,12,200,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,5,52,388,25,272,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,False,True,False,2,29,113,12,328,2,183,4
0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3,False,True,False,2,32,0,4,233,3,276,2
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,8,45,476,6,356,1,364,1
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,5,40,1066,21,171,1,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,7,35,0,31,57,4,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,False,True,5,55,42,11,386,2,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,False,True,False,7,26,81,28,63,2,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,False,True,1,73,1388,11,767,2,83,1
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,7,47,0,21,676,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,6,31,-575,2,153,9,-1,0
1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3,False,True,False,5,28,417,6,523,2,363,2
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,6,50,2190,17,269,1,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,False,True,False,7,71,4388,8,896,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,True,False,4,40,446,8,594,4,331,1
0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,4,41,1757,22,314,1,239,13
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,8,55,445,4,99,2,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,True,False,False,5,34,1058,28,864,2,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,False,True,False,5,46,2889,5,494,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,36,1049,14,224,4,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,False,True,False,8,32,483,8,580,3,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,6,33,934,4,244,2,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,True,False,False,5,49,-203,27,364,2,-1,0
1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,False,True,5,45,2394,18,895,12,-1,0
0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,True,False,2,31,655,9,190,6,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,32,1390,7,116,2,-1,0
0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,True,False,8,60,1446,21,283,6,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,7,38,5073,30,68,4,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,False,True,False,2,67,1341,13,706,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,10,47,3663,29,424,2,213,3
0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,9,40,6403,22,208,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,True,False,False,5,41,22,14,152,1,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,5,43,228,26,55,1,113,1
0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,7,60,241,3,100,3,-1,0
1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3,True,False,False,6,33,0,20,27,16,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,False,True,False,1,57,2743,29,89,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,True,False,False,6,42,0,9,108,1,-1,0
1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,7,43,104,18,635,3,-1,0
1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,False,True,False,5,45,963,12,528,5,-1,0
0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2,False,True,False,2,22,381,12,227,1,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,False,True,False,2,66,995,27,131,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,30,61,5,525,1,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,True,False,False,5,59,-22,26,748,3,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,31,156,13,657,7,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,False,True,False,8,30,177,13,109,3,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,True,False,False,6,26,639,6,709,5,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,True,False,7,47,367,10,476,4,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,7,47,1981,21,919,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,2,48,683,9,144,5,209,12
1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3,False,True,False,7,28,0,21,479,1,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,8,53,2295,21,65,10,-1,0
1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,True,False,False,11,54,472,17,229,2,150,1
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,2,31,131,18,332,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,5,33,88,9,57,2,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,6,28,1323,3,361,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,8,33,0,11,699,7,-1,0
